exemption_id,company_name,address,approval_date,amount
1584,"Shield Pack, LLC","411 Downing Pines Road, West Monroe, LA",2014-08-26,17413.01
1585,"Axon Pressure Products - Houma, Inc.","596 South Hollywood Road, Houma, LA",2014-10-28,190001.74
1586,"FCE Properties, LLC","200 Brothers Road, Scott, LA",2014-10-28,253215.18
1587,"Schoeller-Bleckmann Energy Services, LLC","712 St. Etienne Rd., Broussard, LA",2014-08-26,24215.42
1588,"Calumet Lubricants Co., LP","10234 Hwy 157, Princeton, LA",2014-10-28,167421.93
1589,"Calumet Lubricants Co., L.P.","1756 Old Hwy 7, Cotton Valley, LA",2014-10-28,147110.03
1590,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2014-10-28,1057072.53
1591,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2015-02-24,583617.85
1592,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2014-10-28,868111.51
1593,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2014-10-28,904998.59
1594,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2014-10-28,1057304.9
1595,"Calumet Shreveport Lubricants & Waxes, LLC","3333 Midway Street, Shreveport, LA",2014-10-28,900163.73
1596,"Weatherford U.S., LP","200 Apollo Rd, Scott, LA",2014-10-28,38000.94
1597,Cameron International Corporation,"3007 Hwy 182 E, Berwick, LA",2012-10-23,2565737.91
1598,Cameron International Corporation,"3007 Hwy 182 E, Berwick, LA",2016-06-24,2565737.91
1599,Equistar Chemicals LP,"4101 Highway 108, Westlake, LA",2012-09-24,8204913.54
1600,Equistar Chemicals LP,"4101 Highway 108, Westlake, LA",2017-02-21,8204913.54
1601,"Weatherford U.S., LP","115 Beau Pre Rd, Lafayette, LA",2014-10-28,12480.94
1602,Pioneer Americas LLC,"4205 Highway 75, St Gabriel, LA",2015-12-08,836853.36
1603,Pioneer Americas LLC,"4205 Highway 75, St Gabriel, LA",2012-06-26,1643155.35
1604,Pioneer Americas LLC,"4205 Highway 75, St Gabriel, LA",2016-12-20,1643155.35
1605,Cabot Corporation,"2066 Cabot Road, Ville Platte, LA",2016-03-22,849618.95
1606,Cabot Corporation,"2066 Cabot Road, Ville Platte, LA",2012-10-23,317079.09
1607,Cabot Corporation,"2066 Cabot Road, Ville Platte, LA",2017-02-21,317079.09
1608,Cabot Corporation,"272 Cabot Plant Lane, Centerville, LA",2012-10-23,1474781.99
1609,Cabot Corporation,"272 Cabot Plant Lane, Centerville, LA",2017-02-21,1474781.99
1610,Plymouth Tube Company,"601 Grantham Avenue, West Monroe, LA",2014-08-26,17985.47
1611,"Noranda Alumina, LLC","1111 Airline Hwy 61, Gramercy, LA",2014-12-09,476123.69
1612,PCS Nitrogen Fertilizer LP,"LA Hwy 30 & Hwy 3115, Geismar, LA",2014-10-28,68758.64
1613,PCS Nitrogen Fertilizer LP,"LA Hwy 30 & Hwy 3115, Geismar, LA",2014-10-28,472943.43
1614,PCS Nitrogen Fertilizer LP,"LA Hwy 30 Hwy 3115, Geismar, LA",2014-10-28,412621.23
1615,Begneaud Manufacturing Inc,"306 East Amedee Drive, Scott, LA",2014-10-28,15176.23
1616,K&B Machine Works LLC,"2186 Grand Caillou Road, Houma, LA",2014-10-28,38815.73
1617,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,335609.5
1618,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,337736.46
1619,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,62189.74
1620,"Steel Forgings, Inc.","1810 Barton Drvie, Shreveport, LA",2014-10-28,8970.29
1621,"Bailsco Blades & Castings, Inc.","9500 Paxton Road, Shreveport, LA",2014-10-28,11722.99
1622,Excel Paralubes,"2800 Old Spanish Trail, Westlake, LA",2014-12-09,390527.83
1623,Excel Paralubes,"2800 Old Spanish Trail, Westlake, LA",2014-12-09,834037.32
1624,"Builders Supply Company, Inc.","13146 HWY 171 South, Mansfield, LA",2014-10-28,5485.19
1625,"Builders Supply Company, Inc.","3980 W 70th St, Shreveport, LA",2014-10-28,30249.37
1626,"Builders Supply Company, Inc.","1400 Marshall St., Shreveport, LA",2014-10-28,5844.82
1627,Martco L.L.C.,"1695 Hwy 490, Chopin, LA",2014-10-28,126842.68
1628,Kisatchie Treating LLC,"74 Wadley Rd, Pineville, LA",2014-10-28,10469.58
1629,"Hunt Forest Products, L.L.C.","1860 Hwy 524 East, Pollock, LA",2014-08-26,75818.22
1630,"WestRock CP, LLC","Mill Street, Hodge, LA",2014-10-28,86422.7
1631,"Catalyst Recovery of Louisiana, LLC","100 American Blvd, Lafayette, LA",2014-12-09,332205.2
1632,Cabot Corporation,"2066 Cabot Road, Ville Platte, LA",2014-10-28,201056.94
1633,"Boise Cascade Wood Products, LLC","140 Van Ply Road, Oakdale, LA",2015-02-24,273166.13
1634,"Franklin Press, Inc.","1391 Highland Road, Baton Rouge, LA",2014-12-09,20371.96
1635,Dolese Bros. Co. Inc.,"1335 Choctaw Dr., Baton Rouge, LA",2014-12-09,4204.03
1636,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2014-10-28,877364.81
1637,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2014-10-28,889335.55
1638,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2014-10-28,886189.67
1639,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2014-10-28,883824.9
1640,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2014-10-28,890347.47
1641,CITGO Petroleum Corporation,"4401 Hwy 108, Lake Charles, LA",2014-10-28,782547.21
1642,"Solvay USA, Inc.","1275 Airline Highway, Baton Rouge, LA",2014-10-28,225260.51
1643,"Solvay USA, Inc.","1275 Airline Highway, Baton Rouge, LA",2014-10-28,741200.11
1644,Dolese Bros. Co. Inc.,"8806 S. Choctaw Dr., Baton Rouge, LA",2014-12-09,20699
1645,"Dolese Bros. Co, Inc.","38311 Hwy 929, Prairieville, LA",2014-12-09,6458.28
1646,K/D/S Promix LLC,"662 Hwy 90, Belle Rose, LA",2014-10-28,116219.31
1647,Baton Rouge Propylene Concentrator,"2220 North River Road, Port Allen, LA",2014-10-28,21315.87
1648,"Baton Rouge Fractionators, LLC","2220 N. River Road, Port Allen, LA",2014-10-28,20588.45
1649,Pioneer Americas LLC,"4205 Highway 75, St. Gabriel, LA",2014-10-28,348027.76
1650,"Orion Engineered Carbons, LLC","7095 Hwy 83 South, New Iberia, LA",2014-10-28,282067.82
1651,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2014-10-28,445587.83
1652,"W. D. Chips, LLC","293 Cryer Cemetary Road, Leesville, LA",2014-10-28,78032.72
1653,Enterprise Gas Processing LLC,"Hwy 61, Norco, LA",2014-10-28,97563.39
1654,Enterprise Gas Processing LLC,"2300 Bayou Road, St. Bernard, LA",2014-10-28,633273.17
1655,Enterprise Gas Processing LLC,"Hwy 371 @ Trunkline Rd, Garden City, LA",2014-10-28,30240.51
1656,Enterprise Gas Processing LLC,"10324 Highway 75, Geismar, LA",2014-10-28,3823.14
1657,Enterprise Gas Processing LLC,"5319 Bayou Black Road, Gibson, LA",2014-10-28,28853.4
1658,"Boise Cascade Wood Products, LLC","225 Studeman St., Florien, LA",2015-02-24,195515.93
1659,"Lake Charles LNG Company, LLC","8100 Big Lake Road, Lake Charles, LA",2014-12-09,390794.87
1660,"Boise Cascade Wood Products, LLC","8835 Hwy 1, Lena, LA",2015-02-24,127455.31
1661,"Arch Chemicals, Inc","960 I-10 at Westlake Exit, Lake Charles, LA",2014-10-28,13940.31
1662,"Gesipa Fasteners USA, Inc.","1830 N Pine St, Vivian, LA",2014-10-28,13511.83
1663,Graphic Packaging International Inc.,"204 Exchange, West Monroe, LA",2014-10-28,68753.95
1664,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,559614.82
1665,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,535308.57
1666,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,491098.58
1667,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,556752.52
1668,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,574109.23
1669,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,451772.21
1670,Graphic Packaging International Inc.,"1000 Jonesboro Rd, West Monroe, LA",2014-10-28,151873.77
1671,Graphic Packaging International Inc.,"204 Exchange, West Monroe, LA",2014-10-28,159679.95
1672,"Louisiana Pigment Company, LP","3300 Bayou d'Inde Road, Westlake, LA",2014-08-26,346435.66
1673,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,337221.2
1674,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,337959.4
1675,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,356108.91
1676,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,311902.71
1677,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,377408.8
1678,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,230708.29
1679,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,398112.47
1680,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,421723.65
1681,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,181189.5
1682,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,395817.75
1683,Phillips 66 Company,"15551 Hwy 23, Belle Chasse, LA",2014-12-09,299136.5
1684,Hunt Forest Products Inc,"Hwy 165 North, Olla, LA",2014-08-26,12127.92
1685,"Tulco, Inc.","115 Production Drive, Sulphur, LA",2014-10-28,190614.08
1686,"Shaw Alloy Piping Products, LLC","1040 Jack Wells Blvd, Shreveport, LA",2014-08-26,10363.84
1687,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,275997.74
1688,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,214663.07
1689,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,225228.14
1690,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,412905.58
1691,"Mosaic Fertilizer, LLC","7520 Highway 44, Uncle Sam, LA",2014-10-28,422668.37
1692,"Compass Minerals Louisiana, Inc.","Cote Blanche Island, Louisa, LA",2014-10-28,234130.07
1693,"Balmar, LLC","616 W. Pont Des Mouton Rd., Lafayette, LA",2014-10-28,20312.01
1694,"Bancroft Bag, Inc.","425 Bancroft Blvd., West Monroe, LA",2014-08-26,232921.98
1695,NovelAire Technologies LLC,"10132 Mammoth Avenue, Baton Rouge, LA",2014-08-26,85371.06
1696,Foster Poultry Farms,"6648 Hwy 15, Farmerville, LA",2014-10-28,331189.75
1697,Foster Poultry Farms,"6648 Hwy 15, Farmerville, LA",2014-10-28,338722.85
1698,Foster Poultry Farms,"6648 Hwy 15, Farmerville, LA",2014-10-28,334807.25
1699,"M. A. Patout & Son, LTD","3512 J. Patout Burns Rd, Jeanerette, LA",2014-08-26,96024.71
1700,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2014-10-28,409670.52
1701,"Boise Packaging & Newsprint, LLC","4200 Hwy 190 West, DeRidder, LA",2014-10-28,643195.71
1702,Evonik Corporation,"3606 Hwy 44, Garyville, LA",2014-10-28,881584.74
1703,"Mosaic Fertilizer, LLC","7250 Highway 44, Uncle Sam, LA",2012-02-28,645813.86
1704,"Mosaic Fertilizer, LLC","7250 Highway 44, Uncle Sam, LA",2017-04-26,645813.86
1705,"Mosaic Fertilizer, LLC","7250 Highway 44, Uncle Sam, LA",2012-09-24,23942.36
1706,"PPG Industries, Inc.","1300 PPG Drive, Westlake, LA",2014-10-28,23688.2
1707,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2014-10-28,411747.2
1708,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2014-10-28,787306.56
1709,"PPG Industries, Inc.","1300 PPG Drive, Westlake, LA",2015-02-24,256111.09
1710,Eagle US 2 LLC,"1300 PPG Drive, Westlake, LA",2014-10-28,612819.95
1711,"PHH Monomers, LLC","1300 PPG Drive, Westlake, LA",2014-10-28,61254.42
1712,"Shaw Alloy Piping Products, LLC","740 North Market Street, Shreveport, LA",2014-08-26,215855.54
1713,General Electric Company,"7000 Bert Kouns Indust'l Loop, Shreveport, LA",2015-02-24,124899.91
1714,Textron Marine & Land Systems,"252 Stone Road, Slidell, LA",2014-10-28,203471.35
1715,Martco L.L.C,"192 Pawnee Road, Oakdale, LA",2014-10-28,109339.65
1716,"Service Machine & Supply, Inc","1828 Denais Road, Duson, LA",2014-10-28,1999.49
1717,"Laitram Machine Shop, LLC","220 R Laitram Lane, Harahan, LA",2014-10-28,216403.6
1718,"Lapeyre Stair, Inc.","5117 Toler Avenue, Harahan, LA",2014-10-28,21539.71
1719,Dr. Reddys Laboratories Louisiana LLC,"8800 Line Avenue, Shreveport, LA",2014-10-28,34051.76
1720,"Laitram, LLC","220 Laitram Lane, Harahan, LA",2014-10-28,639013.02
1721,"Laitram Machinery, Inc.","220 Laitram Lane, Harahan, LA",2014-10-28,32308.08
1722,"Intralox, LLC","20145 US Hwy 190E, Harahan, LA",2014-10-28,7516.6
1723,"Lafayette Marble & Tile, Inc.","3000 N.E. Evangeline Thwy., Lafayette, LA",2014-10-28,3431.67
1724,"Alma Plantation, LLC","4612 Alma Road, Lakeland, LA",2014-08-26,231388.95
1725,"Turner Industries Group, LLC","1700 South Westport Drive, Port Allen, LA",2014-10-28,25624.13
1726,"Louisiana Rice Mill, LLC","102 S. 13th Street, Mermentau, LA",2014-12-09,189613.67
1727,CB&I Walker La L.L.C.,"30103 Sunland Drive, Walker, LA",2014-08-26,178432.91
1728,"ABB, Inc.","18321 Swamp Road, Prairieville, LA",2015-02-24,16544.72
1729,Afco Industries Inc.,"3400 ROY AVENUE, ALEXANDRIA, LA",2014-08-26,205026.45
1730,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2014-10-28,523759.58
1731,"CF Industries, Inc.","39018 Hwy. 3089, Donaldsonville, LA",2014-10-28,707132.61
1732,"Southern Recycling, LLC","47086 Conrad E. Anderson, Hammond, LA",2014-10-28,11857.91
1733,"Southern Recycling, LLC","838 Hwy. 182, Houma, LA",2014-10-28,629137.15
1734,"Southern Recycling, LLC","1367 Mahaffey Rd., Port Allen, LA",2014-10-28,187152.53
1735,"Southern Recycling, LLC","222 South Railroad St., Morgan City, LA",2014-10-28,39091.98
1736,"UOP, LLC","8725 Old Mooringsport Road, Shreveport, LA",2014-10-28,546655.79
1737,"UOP, LLC","8725 Old Mooringsport Road, Shreveport, LA",2014-10-28,609809.11
1738,"UOP, LLC","8725 Old Mooringsport Road, Shreveport, LA",2014-10-28,357276.13
1739,"UOP, LLC","1200 Airline Highway, Baton Rouge, LA",2014-10-28,546073.57
1740,Honeywell International,"5525 Hwy 3115, Geismar, LA",2014-10-28,155481.96
1741,Honeywell International,"5525 Hwy 3115, Geismar, LA",2014-10-28,732182.93
1742,Honeywell International,"2966 Lupine, Baton Rouge, LA",2014-10-28,277824.7
1743,Honeywell International,"2966 Lupine, Baton Rouge, LA",2014-10-28,703608.75
1744,Honeywell International,"5525 Hwy 3115, Geismar, LA",2014-10-28,514645.4
1745,Honeywell International,"5525 Hwy 3115, Geismar, LA",2014-10-28,572906.98
1746,Honeywell International,"5525 Hwy 3115, Geismar, LA",2014-10-28,43195.52
1747,"Firestone Polymers, LLC","1801 Highway 108 South, Lake Charles, LA",2014-08-26,803828.7
1748,"Firestone Polymers, LLC","1801 Highway 108 South, Lake Charles, LA",2014-08-26,725739.95
1749,"UTLX Manufacturing, LLC","6325 Hwy 1 North, Alexandria, LA",2014-08-26,666280.62
1750,Cleco Power LLC,"275 Rodemacher Road, Lena, LA",2014-10-28,97916.61
1751,Cleco Power LLC,"237 Newman St, Baldwin, LA",2014-10-28,60840.86
1752,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2014-10-28,827163.72
1753,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2014-10-28,476067.93
1754,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2014-10-28,724209.55
1755,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2014-10-28,865500
1756,Cleco Power LLC,"2180 St Landry Hwy, St Landry, LA",2014-10-28,414796.52
1757,Cleco Power LLC,"2180 St Landry Hwy, St Landry, LA",2014-10-28,311282.69
1758,Cleco Power LLC,"2180 St Landry Hwy, St Landry, LA",2014-10-28,420525.42
1759,Cleco Power LLC,"963 Powerplant Road, Mansfield, LA",2014-10-28,772093.16
1760,"Calumet Packaging, LLC","10411 Hwy 1, Shreveport, LA",2014-10-28,377398.27
1761,Louisiana Generating LLC,"Highway 981, New Roads, LA",2014-10-28,189122.45
1762,"Frymaster, L.L.C.","8700 Line Avenue, Shreveport, LA",2014-10-28,733218.82
1763,"Frymaster, L.L.C.","5489 Campus Drive, Shreveport, LA",2014-10-28,9986.84
1764,"Century Marketing Solutions, LLC","3000 Cameron Street, Monroe, LA",2014-10-28,257479.7
1765,"Century Marketing Solution, LLC","2487 Texas Avenue, Shreveport, LA",2014-10-28,68610.72
1766,Formosa Plastics Corporation,"Gulf States Road, Baton Rouge, LA",2014-10-28,565768.06
1767,Formosa Plastics Corporation,"Gulf States Road, Baton Rouge, LA",2014-10-28,275088.49
1768,Formosa Plastics Corporation,"Gulf States Road, Baton Rouge, LA",2014-10-28,792744.74
1769,Formosa Plastics Corporation,"Gulf States Road, Baton Rouge, LA",2014-10-28,814125.79
1770,"East West Copolymer, LLC","5955 Scenic Highway, Baton Rouge, LA",2014-10-28,406935.86
1771,"Lion Copolymer Geismar, LLC","36191 Highway 30, Geismar, LA",2014-10-28,442707.09
1772,American Sugar Refining Inc.,"7415 Peters Road, Arabi, LA",2014-10-28,528546.06
1773,Williams Olefins LLC,"5205 Highway 3115, Geismar, LA",2014-10-28,379847.16
1774,Omega Protein Inc.,"9730 Andrew Road, Abbeville, LA",2014-08-26,274288.69
1775,"Shell Chemical Company, LP","16122 River Road, Norco, LA",2014-10-28,819422.03
1776,"Rubicon, LLC","9156 Highway 75, Geismar, LA",2014-10-28,703073.76
1777,"Rubicon, LLC","9156 Highway 75, Geismar, LA",2014-10-28,500602.77
1778,"Huntsman International, LLC","9156 Highway 75, Geismar, LA",2014-10-28,788428.56
1779,"Huntsman International, LLC","9156 Highway 75, Geismar, LA",2014-10-28,750991.35
1780,"Huntsman International, LLC","9156 Highway 75, Geismar, LA",2014-10-28,607687.34
1781,"Huntsman International, LLC","9156 Highway 75, Geismar, LA",2014-10-28,476018.45
1782,"Mr. Mudbug, Inc. dba MMI Culinary Services","131 23rd Street, Kenner, LA",2013-06-25,1607118.98
1783,"Atlantic Metrocast, Inc.","3201-A France Road, New Orleans, LA",2015-08-25,271354.08
1784,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,43435.94
1785,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,6834.02
1786,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,46255.77
1787,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,117290.67
1788,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,20310.39
1789,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,28315.19
1790,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,122037.08
1791,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2016-06-24,48338.18
1792,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,203616.68
1793,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,60056.18
1794,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,144804.86
1795,BP Lubricants USA Inc,"1981 S Westport Drive, Port Allen, LA",2014-08-26,393300.45
1796,Cameron International Corporation,"3007 Hwy 182 E, Berwick, LA",2014-10-28,651687.38
1797,Cameron International Corporation,"3007 Hwy 182 E, Berwick, LA",2014-10-28,279822.12
1798,Cameron International Corporation,"3007 Hwy 182 E, Berwick, LA",2014-10-28,380449.08
1799,"GE Oil & Gas Compression Systems, LLC","10446 River Road, St. Rose, LA",2014-10-28,4279.45
1800,"Haynes International, Inc.","3786 Second Street, Arcadia, LA",2014-10-28,222569.32
1801,Equistar Chemicals LP,"4101 Highway 108, Westlake, LA",2014-10-28,499529.22
1802,Equistar Chemicals LP,"4101 Highway 108, Westlake, LA",2014-10-28,567568.24
1803,Schuyler Maritime LLC,"1186 Petroleum Road, Broussard, LA",2014-10-28,24685.72
1804,House of Raeford Farms of Louisiana LLC,"3867 Second St, Arcadia, LA",2014-10-28,286493.05
1805,"Bayou Companies, LLC","5200 Curtis Lane, New Iberia, LA",2014-10-28,140961.71
1806,"Ventura Foods, LLC","715 N. Railroad Ave., Opelousas, LA",2014-08-26,130458.25
1807,Flowers Baking Company of Lafayette,"720 Simcoe Street, Lafayette, LA",2015-04-28,98253.15
1808,Hexion Inc.,"16122 River Road, Norco, LA",2014-10-28,664704.64
1809,Hexion Inc.,"3901 Sugar House Road, Alexandria, LA",2014-10-28,31166.45
1810,Etheredge Electric Company LLC,"6719 Woolworth Road, Shreveport, LA",2014-10-28,26920.64
1811,"Imperial-Savannah, LP","1330 Hwy 641, Gramercy, LA",2014-10-28,39263.98
1812,"Louisiana Sugar Refining, LLC","1230 S. 5th Avenue, Gramercy, LA",2014-10-28,367658.13
1813,"Prager, Inc.","181 Riverbend Blvd, St Rose, LA",2014-10-28,31902.58
1814,"Quik Print of New Orleans, Inc. dba Documart","5624 Citrus Blvd, Harahan, LA",2014-10-28,31368.13
1815,Shell Chemical Company - Ascension,"7594 Hwy 75, Geismar, LA",2014-10-28,745142.11
1816,Shell Chemical Company - Ascension,"7594 Hwy 75, Geismar, LA",2014-10-28,679982.69
1817,Shell Chemical Company - Ascension,"7594 Hwy 75, Geismar, LA",2015-02-24,257776.99
