idx,PN,article_id,Date,CommentDeadline,Applicant,Type,Parish,Analyst,Phone,Email,NoticeURL,PlatsURL,CommentsURL,LIVEMAPURL,Notice,Plats,Comments,LIVEMAP,LDEQAI,LatDMS,LongDMS,Latitude,Longitude,WetlandAcres,ImpactGIS,WetlandNotes,ImpactType,OilGas,Description,Source,TenacreQ,fPlatsURL,fLIVEMAPURL,fCommentsURL,Year,,,,,,,,,,,,,,,,
2911,C20100384 mod 11,,5/31/2017,6/20/2017,COE-VD,CON,Plaquemines,Harris,(225)342-7591,Jeff.Harris@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_31_17_con.pdf,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,
2910,MVN 2010-02959 CO,,6/5/2017,6/25/2017,Talos Energy ,404,Terrebonne,Jamie Crowe,(504) 862-2675,Jamie.M.Crowe@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2010_02959_PNall.pdf?ver=2017-06-01-155801-560,,,,,,,,,,,29.088208,-90.751036,0.00,2,,Transportation project ,No,Dredging an area within Lake Pelto to allow access to existing Calliou Boca Tank Battery Facility ,,,,,,2017,,,,,,,,,,,,,,,,
2909,MVN-2000-04361-WPP,,6/5/2017,6/25/2017,Vermilion Parish Police ,404,Vermilion ,Johnny Duplantis,(504) 862-2548,Johnny.J.Duplantis@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/MVN-2000-04361-WPP-PNALL.pdf?ver=2017-06-02-104616-733,,,,,,,,,,,29.832944,-91.990569,0.00,0,,Restoration Project ,No,Modification of existing rock dike project to decrease salt water intrusion ,,,,,,2017,,,,,,,,,,,,,,,,
2908,MVN-2017-00617-CA,,5/31/2017,6/20/2017,CASTEX ENERGY,404,Terrebonne,Dirreen Arnold,(504) 862-2301,dirreen.s.arnold@usace.army.mil ,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2017_00617_PNall.pdf?ver=2017-05-26-132005-687,,,,Notice,,,,,,,29.296538,-91.003044,0.00,2,,Oil and Gas Facilities,Yes,Channels and pads for 2 SWD  wells,,,,,,2017,,,,,,,,,,,,,,,,
2907,MVN 2013-1837-1 EBB,,5/31/2017,6/20/2017,International Matex Tank Terminals,404,Jefferson ,Jennifer Burkett ,(504) 862-2045,jennifer.e.burkett@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2013_1837_1_PNall.pdf?ver=2017-05-25-182255-223,,,,,,,,,,,29.92144,90.19503,0.00,2,,Oil and Gas Facilities,Yes,Replacement and expansion of existing floating barge dock on Mississippi ,,,,,,2017,,,,,,,,,,,,,,,,
2906,MVN-2005-01212-WKK,,5/31/2017,6/20/2017,Diamond Hedge,404,Calcasieu,Sara Fortuna,(504) 862-2284,Sara.B.Fortuna@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2005_01212_PNall.pdf?ver=2017-05-25-161504-490,,,,,,,,,30   09   28.1 ,-93   15   1.1,30.15780556,-93.25030556,2.50,2,,Residential and Commercial Developments ,No ,"Time extension to conduct clearing, grubbing, and grading operations and place approximately of earthen material and hauled-in fill material",,,,,,2017,,,,,,,,,,,,,,,,
2905,MVN-2015-01482-WLL,,5/31/2017,6/20/2017,Ray Forrest ,404,Pointe Coupee,Michael H. Herrmann,(504) 862-1954,michael.h.herrmann@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2015-1482_PNALL.pdf?ver=2017-05-23-182608-213,,,,,,,,,,,30.757939,-91.620726,3.86,2,11.86 converted to herbaceous wetlands from forrested ,Drainage Project ,No ,"Clear, grub and grade an area along with the depositionof hauled-in fill material associated with the construction of earthen levees and culverts ",,,,,,2017,,,,,,,,,,,,,,,,
2904,MVN 2016-01487-EV,,5/30/2017,6/19/2017,SCI Funeral Service of Louisiana,404,St Tammany ,Kara Vick,(504) 862-2279,kara.vick@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2016_01487_PNall.pdf?ver=2017-05-26-154026-187,,,,,,,,,35   28   17,-89   35   7.42,35.47138889,-89.58539444,6.58,2,,Commercial Developments ,No ,"Clear, grade, excavate, and fill to construct a cemetery and funeral home",,,,,,2017,,,,,,,,,,,,,,,,
2903,MVN-2017-00183-CC,,5/29/2017,6/18/2017,Glenn Gisclair,404,Lafourche ,GD,(504)862-1588,Glenn.E.Dobson@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2017_00183_PNall.pdf?ver=2017-05-26-161645-177,,,,,,,,,,,29.5914,-90.4661,1.60,2,,Residential Developments ,No ,Construct and maintain five wharves and dredging for the mooring of vessels ,,,,,,2017,,,,,,,,,,,,,,,,
2902,C20170091,,5/31/2017,6/20/2017,NMFS,CON,Offshore,Harris,(225)342-7591,Jeff.Harris@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_31_17_con.pdf,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20170091,,CON,,Comments,Livemap,,,,,,,,,,,Grey Triggerfish Rule,,,,,,2017,,,,,,,,,,,,,,,,
2901,C20100384 mod 11,,5/31/2017,6/20/2017,COE-VD,CON,Plaquemines,Harris,(225)342-7591,Jeff.Harris@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_31_17_con.pdf,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20100384 mod 11,,CON,,Comments,Livemap,,,,,,,,,,,ROW for marsh restoration in Plaquemines,,,,,,2017,,,,,,,,,,,,,,,,
2900,P20161091,,5/26/2017,6/15/2017,"Texas Brine Company, LLC",CUP,"Assumption, Lafourche, St James",Pecot,(225)342-0884,Jay.Pecot@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1739349,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20161091&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20161091,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20161091,CUP,P20161091,Comments,Livemap,,29   49   37.19,-90   54   44.37,29.82699722,-90.912325,37.15,6,,Pipelines,Yes,After-the-fact permit for emergency leak repairs and right-of-way clearing of 14-inch brine pipeline,,,,,,2017,,,,,,,,,,,,,,,,
2899,P20150171,,5/25/2017,6/14/2017,"Ridge Oaks, LLC",EXT,Terrebonne,Wolfe,(225)342-0566,Amelia.Wolfe@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1739156,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20150171&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150171,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150171,EXT,P20150171,Comments,Livemap,,29   28   41.73,-90   44   57.10,29.47825833,-90.74919444,0.00,2,,Commercial Developments,No,"Extension request to initiate the removal of an existing brdige, and the installation of a new crossing of Bayou Dularge, including culverts and an earthen road ",,,,,,2017,,,,,,,,,,,,,,,,
2898,C20170087,,5/24/2017,6/13/2017,Venture Global Calcasieu Pass LLC,CON,Cameron,Harris,(225)342-7591,Jeff.Harris@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_24_17_con.pdf,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20170087,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20170087,CON,C20170087,Comments,Livemap,,,,,,,,,,,"Geotechnical Borings on Cameron Prairie NWR, Cameron Parish",,,,,,2017,,,,,,,,,,,,,,,,
2897,C20170085,,5/24/2017,6/8/2017,COE-NOD,CON,St Tammany,Harris,(225)342-7591,Jeff.Harris@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_24_17_con.pdf,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20170085,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20170085,CON,C20170085,Comments,Livemap,,,,,,,,,,,"FY 2017 Maintenance Dredging of Tchefuncte River Bar Channel, St. Tammany Parish",,,,,,2017,,,,,,,,,,,,,,,,
2896,P20170341,,5/23/2017,6/12/2017,"Castex Energy, Inc.",CUP,Terrebonne,James,(225)342-7358,Ontario.James@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738754,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170341&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170341,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170341,CUP,P20170341,Comments,Livemap,,29   24   54.78,-90   29   58.92,29.41521667,-90.4997,0.00,2,,Oil and Gas Facilities,Yes,"Plug and abandon of the ALMI 36 Well No.1, through the removal of associated structures and the cap and abandonment of associated flowlines",,,,,,2017,,,,,,,,,,,,,,,,
2895,P20170318,,5/23/2017,6/12/2017,"Maurepas Pipeline, LLC",CUP,St Charles,Zumo,(225)342-7272,Stephanie.Zumo@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738753,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170318&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170318,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170318,CUP,P20170318,Comments,Livemap,,30   00   39.08,-90   24   00.68,30.01085556,-90.40018889,10.23,6,,Pipelines,Yes,Installation of 24-inch pipeline to transport crude hydrogen from Norco to the Valero Plant,,,,,,2017,,,,,,,,,,,,,,,,
2894,MVN-2007-00831-CG,,5/22/2017,6/11/2017,"D.R. Horton, Gulf Coast",404,Livingston,SG,(504)862-1545,Sandra.G.Gainey@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2007_00831_2_PNall.pdf?ver=2017-05-22-101655-250,,,,Notice,,,,,,,30.564501,-90.943301,4.37,2,,Residential Developments,No,"Modification to clear, grade, and fill plans for the construction of 189-lot Audubon Lake Subdivision and its associated infrastructure",,,,,,2017,,,,,,,,,,,,,,,,
2893,MVN-2016-1096 WB,,5/22/2017,6/11/2017,"AD Source, LLC",404,Calcasieu,DH,(504)862-2287,Darlene.C.Herman@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2016_1096_PNall.pdf?ver=2017-05-22-142313-277,,,,Notice,,,,,,,30.20742,-93.24039,0.00,2,,Residential Developments,No,"Installation of boat slip, bulkhead, and fill, for erosion control and recreational purposes",,,,,,2017,,,,,,,,,,,,,,,,
2892,MVN-2017-0079-EBB,,5/22/2017,6/21/2017,Consolidated Gravity Drainage District No. 1 of Tangipahoa Parish,404,Tangipahoa,JB,(504)862-2045,Jennifer.E.Burkett@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2017_0079_PNall.pdf?ver=2017-05-19-220028-360,,,,Notice,,,,,,,30.58063,-90.46933,0.00,2,143.99?,Drainage Projects,No,Vegetation and debris removal along roughly 48 miles of existing drainage canals,,,,,,2017,,,,,,,,,,,,,,,,
2891,MVN-2014-0837-EBB,,5/22/2017,6/11/2017,Plaquemines Parish Government,404,Plaquemines,JB,(504)862-2045,Jennifer.E.Burkett@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2014_0837_PNall.pdf?ver=2017-05-19-160052-960,,,,Notice,,,,,,,29.62463,-89.93812,0.09,0,75.46 waterbottoms,Drainage Projects,No,"Maintenance dredging of four existing canals, where suitable material will be pumped into open ponds to restore decaying marsh",,,,,,2017,,,,,,,,,,,,,,,,
2890,MVN-2017-00591-CC,,5/22/2017,6/11/2017,Douglas Dorsey Jr.,10,Terrebonne,GD,(504)862-1588,Glenn.E.Dobson@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2017_00591_PNall.pdf?ver=2017-05-19-080925-267,,,,Notice,,,,,,,29.249344,-90.663308,0.00,2,,Residential Developments,No,Construction and maintenance of boat shed and wharf,,,,,,2017,,,,,,,,,,,,,,,,
2889,MVN-2017-0276-WB,,5/22/2017,6/11/2017,DARRELL WALKER,404,Calcasieu,DH,(504)862-2287,Darlene.C.Herman@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2017_0276_PNall.pdf?ver=2017-05-18-095730-747,,,,Notice,,,,,,,30.20742,-93.24039,0.00,2,,Residential Developments,No,"Installation of boat slip, wharf, and rip rap, for erosion control and recreational purposes",,,,,,2017,,,,,,,,,,,,,,,,
2888,MVN-2007-0710-WB,,5/22/2017,6/11/2017,CITGO PIPELINE COMPANY,10,Calcasieu,DH,(504)862-2287,Darlene.C.Herman@usace.army.mil,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2007_0710_PNall.pdf?ver=2017-05-18-094554-557,,,,Notice,,,,,,,30.160008,-93.326394,0.00,2,,Oil and Gas Facilities,Yes,Time extension request to continue maintenance dredging operations to provide adequate depths for marine vessel access,,,,,,2017,,,,,,,,,,,,,,,,
2887,P20150717,,5/22/2017,6/11/2017,Terrebonne Port Commission,EXT,Terrebonne,Britton,(225)342-7941,Ed.Britton@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738619,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20150717&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150717,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150717,EXT,P20150717,Comments,Livemap,,29   34   24.5,-90   42   43.2,29.57347222,-90.712,0.00,2,,Ports,No,Extension request to initiate the construction of bulkhead along the port's existing industrial yard,,,,,,2017,,,,,,,,,,,,,,,,
2886,P20170116,,5/22/2017,6/11/2017,Amite River Basin Commission,CUP,Ascension,Amedee,(225)342-3781,Vickie.amedee@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738653,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170116&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170116,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170116,CUP,P20170116,Comments,Livemap,,30   16   38.35,-90   48   46.74,30.27731944,-90.81298333,0.00,2,6.95 waterbottoms,Drainage Projects,No,Proposed repairs to the existing Amite River Diversion Canal Weir and its existing boat channel by adding rip rap along the entire length to raise top elevation,,,,,,2017,,,,,,,,,,,,,,,,
2885,P20170428,,5/19/2017,6/8/2017,"Southern Natural Gas Company, LLC",CUP,"Iberville, St Matin",Williams,(225)342-1793,Cornelius.Williams@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738492,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170428&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170428,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170428,CUP,P20170428,Comments,Livemap,,29   48   22.66,-91   20   05.27,29.80629444,-91.33479722,2.01,5,,Pipelines,Yes,"Proposed dredging for an access route to modify an existing smart tool launcher and receiver on the 20"" Duck Lake to Franklinton pipeline",,,,,,2017,,,,,,,,,,,,,,,,
2884,2017-05-17-PGP,,5/18/2017,6/7/2017,USACE-MVN-NOD,SPN,,,,,http://www.mvn.usace.army.mil/Portals/56/docs/regulatory/publicnotices/2017-05-17-PGP_PNall.pdf?ver=2017-05-18-101540-370,,,,Notice,,,,,,,,,,,,,,ANNOUNCEMENT OF TIME EXTENSION AND REVISIONS TO PROGRAMMATIC GENERAL PERMIT FOR ACTIVITIES IN THE LOUISIANA COASTAL ZONE WITHIN THE NEW ORLEANS DISTRICT,,,,,,2017,,,,,,,,,,,,,,,,
2883,P20170323,,5/18/2017,6/7/2017,Skie Sagrera,CUP,Vermilion,Zachary,(225)342-6862,Andi.Zachary@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738112,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170323&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170323,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170323,CUP,P20170323,Comments,Livemap,,29   34   17.80,-92   13   00.09,29.57161111,-92.21669167,1.16,2,,Residential Developments,No,Proposed maintenance dredging of existing canal,,,,,,2017,,,,,,,,,,,,,,,,
2882,P20150623,,5/18/2017,6/7/2017,SWEPI,EXT,Cameron,Hester,(225)342-9410,Brad.Hester@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1738158,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20150623&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150623,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150623,EXT,P20150623,Comments,Livemap,,29   47   10,-93   04   10,29.78611111,-93.06944444,3.63,2,,Restoration Projects,Yes,"Extension request to commence remediation activities of impacts caused by former oil and gas operations, including the excavation of hydrocarbon impacted soils, the installation of groundwater recovery systems/monitoring well networks, and surface restoration of barren areas",,,,,,2017,,,,,,,,,,,,,,,,
2881,C20170084,,5/17/2017,6/6/2017,COE-NOD,CON,Tangipahoa,Harris,(225)342-7591,Jeff.Harris@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_17_17_con.pdf,,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=C20170084,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=C20170084,CON,C20170084,Comments,Livemap,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,
2880,P20170317,,5/17/2017,6/6/2017,"Columbia Gulf Transmission, LLC",CUP,Cameron,Pecot,(225)342-0884,Jay.Pecot@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1737917,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170317&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170317,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170317,CUP,P20170317,Comments,Livemap,,29   59   18.61,-93   03   14.24,29.98850278,-93.05395556,0.44,2,,Oil and Gas Facilities,Yes,"Proposed installation of ditch culvert with access pad and gate, temporary board mats for equipment support, a deep well anode ground bed well, rectifier, power pole, and a cathodic protection cable, all to replace the existing cathodic protection system.",,,,,,2017,,,,,,,,,,,,,,,,
2879,P20170412,,5/17/2017,6/6/2017,"CASTEX ENERGY, INC.",CUP,Terrebonne,Williams,(225)342-1793,Cornelius.Williams@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1737918,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170412&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170412,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170412,CUP,P20170412,Comments,Livemap,,29   17   47.57,-91   00   11.03,29.29654722,-91.00306389,0.00,2,47.83 waterbottoms,Oil and Gas Facilities,Yes,Proposed dredging to install pads and and structures to drill the LL&E No.1 SWD Well and LL&E No. 1 Well,,,,,,2017,,,,,,,,,,,,,,,,
2878,P20140778,,5/17/2017,6/6/2017,West Cal Port,EXT,Calcasieu,Pecot,(225)342-0884,Jay.Pecot@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1737829,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20140778&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20140778,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20140778,EXT,P20140778,Comments,Livemap,,30   03   46.9,-93   21   12.65,30.06302778,-93.35351389,0.65,2,,Ports,No,Extension request to initiate the fill of low areas and installation of culverts to improve the West Cal Port Facility,,,,,,2017,,,,,,,,,,,,,,,,
2877,P20120937,,5/16/2017,6/5/2017,"Jefferson Parish Water Department, R. Douglas Vincent",EXT,Jefferson,James,(225)342-7358,Ontario.James@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1737646,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20120937&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20120937,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20120937,EXT,P20120937,Comments,Livemap,,29   57   11.94,-90   09   46.13,29.95331667,-90.16281389,0.00,2,,Utility Projects,No,Extension request to perform maintenance dredging at the Eastbank Jeffeson Water Intake to ensure uninterrupted operation of water plant,,,,,,2017,,,,,,,,,,,,,,,,
2876,P20170009,,5/16/2017,6/5/2017,"BOPCO, LP",ENF,Plaquemines,Evans,(225)342-4602,Heather.Evans@la.gov,http://www.dnr.louisiana.gov/assets/OCM/PublicNotices/PN_2017/PN_05_16_17_enf.pdf,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20170009&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20170009,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20170009,ENF,P20170009,Comments,Livemap,,29   37   06,-89   48   33,29.61833333,-89.80916667,0.00,5,,Pipelines,Yes,Unauthorized excavation and backfill to remove existing flowline,,,,,,2017,,,,,,,,,,,,,,,,
2875,P20150965,,5/16/2017,6/5/2017,"Atchafalaya Basin Program, Louisiana DNR",CUP,Iberia,Pecot,(225)342-0884,Jay.Pecot@la.gov,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_bpel_show?pcrmoaa_seq_num=1737750,http://sonlite.dnr.state.la.us/sundown/cart_prod/cart_crm_application_his?pcup_num=P20150965&pshow_appl_email=N,http://sonris-www.dnr.state.la.us/sundown/cart_prod/cart_crm_view_cmnt?pcup_num=P20150965,http://sonris-www.dnr.state.la.us/gis/agsweb/IE/JSViewer/index.html?TemplateID=181&layer_type=CUP&filter_value=P20150965,CUP,P20150965,Comments,Livemap,,29   59   41.00,-91   26   40.00,29.99472222,-91.44444444,0.00,0,28.7 waterbottoms,Restoration Projects,No,"Modifications to permit application to include the proposed removal of sediment accretion in Grand Lake, the installation of two rock dikes, and the fill a nearby pipeline canal to enhance/restore water quality",,,,,,2017,,,,,,,,,,,,,,,,
